# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2330       1.507737629706e-11       5.969634991538e-13      -1.084749624236e-12       4.163684113904e-15       1.948873807323e-16       1.542296714981e-17       3.977008028703e-18 
 2331       1.506662897372e-11       5.935115726804e-13      -1.082815447062e-12       4.158855104645e-15       1.945431961008e-16       1.541489956487e-17       3.949609753371e-18 
 2332       1.505579554516e-11       5.900653601976e-13      -1.080749738867e-12       4.154032275505e-15       1.941997632938e-16       1.540887124075e-17       3.922697375830e-18 
 2333       1.504486934900e-11       5.866256336080e-13      -1.078554115875e-12       4.149215454449e-15       1.938570803922e-16       1.540485596665e-17       3.896197429146e-18 
 2334       1.503384370046e-11       5.831931673946e-13      -1.076230200704e-12       4.144404468757e-15       1.935151454621e-16       1.540282742831e-17       3.870036191023e-18 
 2335       1.502271189232e-11       5.797687386239e-13      -1.073779622372e-12       4.139599145024e-15       1.931739565545e-16       1.540275920783e-17       3.844139683529e-18 
 2336       1.501146719489e-11       5.763531269482e-13      -1.071204016305e-12       4.134799309159e-15       1.928335117056e-16       1.540462478361e-17       3.818433672821e-18 
 2337       1.500010285598e-11       5.729471146086e-13      -1.068505024344e-12       4.130004786384e-15       1.924938089362e-16       1.540839753019e-17       3.792843668871e-18 
 2338       1.498861210089e-11       5.695514864379e-13      -1.065684294753e-12       4.125215401235e-15       1.921548462525e-16       1.541405071815e-17       3.767294925190e-18 
 2339       1.497698813240e-11       5.661670298626e-13      -1.062743482222e-12       4.120430977557e-15       1.918166216454e-16       1.542155751400e-17       3.741712438553e-18 
 2340       1.496522413070e-11       5.627945349068e-13      -1.059684247882e-12       4.115651338510e-15       1.914791330908e-16       1.543089098006e-17       3.716020948727e-18 
 2341       1.495331325341e-11       5.594347941937e-13      -1.056508259302e-12       4.110876306562e-15       1.911423785495e-16       1.544202407434e-17       3.690144938191e-18 
 2342       1.494124863554e-11       5.560886029492e-13      -1.053217190507e-12       4.106105703489e-15       1.908063559672e-16       1.545492965044e-17       3.664008631867e-18 
 2343       1.492902338946e-11       5.527567590044e-13      -1.049812721975e-12       4.101339350379e-15       1.904710632745e-16       1.546958045742e-17       3.637535996841e-18 
 2344       1.491663060490e-11       5.494400627982e-13      -1.046296540653e-12       4.096577067626e-15       1.901364983867e-16       1.548594913966e-17       3.610650742090e-18 
 2345       1.490406334889e-11       5.461393173800e-13      -1.042670339957e-12       4.091818674931e-15       1.898026592042e-16       1.550400823681e-17       3.583276318208e-18 
 2346       1.489131466575e-11       5.428553284128e-13      -1.038935819784e-12       4.087063991302e-15       1.894695436119e-16       1.552373018361e-17       3.555335917129e-18 
 2347       1.487837757709e-11       5.395889041755e-13      -1.035094686517e-12       4.082312835054e-15       1.891371494798e-16       1.554508730980e-17       3.526752471853e-18 
 2348       1.486524508176e-11       5.363408555660e-13      -1.031148653031e-12       4.077565023803e-15       1.888054746624e-16       1.556805184003e-17       3.497448656173e-18 
 2349       1.485191015582e-11       5.331119961036e-13      -1.027099438704e-12       4.072820374473e-15       1.884745169992e-16       1.559259589368e-17       3.467346884398e-18 
 2350       1.483836575256e-11       5.299031419319e-13      -1.022948769420e-12       4.068078703290e-15       1.881442743142e-16       1.561869148481e-17       3.436369311078e-18 
 2351       1.482460480242e-11       5.267151118217e-13      -1.018698377579e-12       4.063339825781e-15       1.878147444162e-16       1.564631052200e-17       3.404437830733e-18 
 2352       1.481062021299e-11       5.235487271735e-13      -1.014350002102e-12       4.058603556776e-15       1.874859250988e-16       1.567542480826e-17       3.371474077571e-18 
 2353       1.479640486899e-11       5.204048120201e-13      -1.009905388441e-12       4.053869710406e-15       1.871578141402e-16       1.570600604091e-17       3.337399425223e-18 
 2354       1.478195163227e-11       5.172841930297e-13      -1.005366288583e-12       4.049138100102e-15       1.868304093032e-16       1.573802581145e-17       3.302134986458e-18 
 2355       1.476725334172e-11       5.141876995087e-13      -1.000734461059e-12       4.044408538595e-15       1.865037083352e-16       1.577145560545e-17       3.265601612915e-18 
 2356       1.475230281332e-11       5.111161634038e-13      -9.960116709495e-13       4.039680837914e-15       1.861777089684e-16       1.580626680244e-17       3.227719894826e-18 
 2357       1.473709284005e-11       5.080704193053e-13      -9.911996898948e-13       4.034954809385e-15       1.858524089195e-16       1.584243067581e-17       3.188410160743e-18 
 2358       1.472161619192e-11       5.050513044498e-13      -9.863002960991e-13       4.030230263631e-15       1.855278058896e-16       1.587991839265e-17       3.147592477259e-18 
 2359       1.470586561593e-11       5.020596587227e-13      -9.813152743388e-13       4.025507010575e-15       1.852038975647e-16       1.591870101368e-17       3.105186648738e-18 
 2360       1.468983499456e-11       4.990962292153e-13      -9.762464995770e-13       4.020784878585e-15       1.848806817413e-16       1.595875225256e-17       3.061133612761e-18 
 2361       1.467352282925e-11       4.961613832439e-13      -9.710961883592e-13       4.016063772078e-15       1.845581567064e-16       1.600005677295e-17       3.015459772087e-18 
 2362       1.465692877851e-11       4.932553935557e-13      -9.658666489915e-13       4.011343614276e-15       1.842363208599e-16       1.604260194267e-17       2.968213061254e-18 
 2363       1.464005250134e-11       4.903785336134e-13      -9.605601980836e-13       4.006624328084e-15       1.839151725891e-16       1.608637507894e-17       2.919441587284e-18 
 2364       1.462289365721e-11       4.875310775965e-13      -9.551791605580e-13       4.001905836091e-15       1.835947102679e-16       1.613136344824e-17       2.869193629865e-18 
 2365       1.460545190611e-11       4.847133004012e-13      -9.497258696586e-13       3.997188060568e-15       1.832749322576e-16       1.617755426631e-17       2.817517641539e-18 
 2366       1.458772690848e-11       4.819254776417e-13      -9.442026669602e-13       3.992470923468e-15       1.829558369063e-16       1.622493469809e-17       2.764462247890e-18 
 2367       1.456971832529e-11       4.791678856505e-13      -9.386119023769e-13       3.987754346426e-15       1.826374225491e-16       1.627349185763e-17       2.710076247726e-18 
 2368       1.455142581799e-11       4.764408014792e-13      -9.329559341713e-13       3.983038250759e-15       1.823196875080e-16       1.632321280807e-17       2.654408613268e-18 
 2369       1.453284904850e-11       4.737445028992e-13      -9.272371289635e-13       3.978322557464e-15       1.820026300921e-16       1.637408456154e-17       2.597508490336e-18 
 2370       1.451398767927e-11       4.710792684024e-13      -9.214578617398e-13       3.973607187221e-15       1.816862485974e-16       1.642609407916e-17       2.539425198531e-18 
 2371       1.449484137322e-11       4.684453772019e-13      -9.156205158621e-13       3.968892060388e-15       1.813705413066e-16       1.647922827095e-17       2.480208231428e-18 
 2372       1.447540979378e-11       4.658431092324e-13      -9.097274830764e-13       3.964177097004e-15       1.810555064896e-16       1.653347399577e-17       2.419907256755e-18 
 2373       1.445569260488e-11       4.632727451513e-13      -9.037811635218e-13       3.959462216789e-15       1.807411424030e-16       1.658881806127e-17       2.358572116583e-18 
 2374       1.443568947092e-11       4.607345663392e-13      -8.977839657398e-13       3.954747339138e-15       1.804274472903e-16       1.664524722385e-17       2.296252827511e-18 
 2375       1.441540005685e-11       4.582288549004e-13      -8.917383066828e-13       3.950032383131e-15       1.801144193818e-16       1.670274818858e-17       2.232999580851e-18 
 2376       1.439482402808e-11       4.557558936639e-13      -8.856466117235e-13       3.945317267522e-15       1.798020568947e-16       1.676130760915e-17       2.168862742818e-18 
 2377       1.437396105053e-11       4.533159661838e-13      -8.795113146635e-13       3.940601910745e-15       1.794903580330e-16       1.682091208782e-17       2.103892854710e-18 
 2378       1.435281079063e-11       4.509093567402e-13      -8.733348577422e-13       3.935886230912e-15       1.791793209875e-16       1.688154817537e-17       2.038140633098e-18 
 2379       1.433137291532e-11       4.485363503396e-13      -8.671196916462e-13       3.931170145811e-15       1.788689439356e-16       1.694320237103e-17       1.971656970010e-18 
 2380       1.430964709204e-11       4.461972327161e-13      -8.608682755177e-13       3.926453572910e-15       1.785592250418e-16       1.700586112242e-17       1.904492933120e-18 
 2381       1.428763298871e-11       4.438922903313e-13      -8.545830769640e-13       3.921736429350e-15       1.782501624570e-16       1.706951082550e-17       1.836699765930e-18 
 2382       1.426533027381e-11       4.416218103758e-13      -8.482665720657e-13       3.917018631952e-15       1.779417543191e-16       1.713413782454e-17       1.768328887960e-18 
 2383       1.424273861628e-11       4.393860807692e-13      -8.419212453867e-13       3.912300097210e-15       1.776339987525e-16       1.719972841200e-17       1.699431894930e-18 
 2384       1.421985768559e-11       4.371853901614e-13      -8.355495899820e-13       3.907580741296e-15       1.773268938685e-16       1.726626882855e-17       1.630060558948e-18 
 2385       1.419668715172e-11       4.350200279326e-13      -8.291541074076e-13       3.902860480055e-15       1.770204377648e-16       1.733374526296e-17       1.560266828697e-18 
 2386       1.417322668516e-11       4.328902841945e-13      -8.227373077287e-13       3.898139229010e-15       1.767146285259e-16       1.740214385205e-17       1.490102829621e-18 
 2387       1.414947595691e-11       4.307964497910e-13      -8.163017095295e-13       3.893416903356e-15       1.764094642232e-16       1.747145068067e-17       1.419620864106e-18 
 2388       1.412543463849e-11       4.287388162984e-13      -8.098498399210e-13       3.888693417963e-15       1.761049429142e-16       1.754165178159e-17       1.348873411675e-18 
 2389       1.410110240193e-11       4.267176760265e-13      -8.033842345512e-13       3.883968687375e-15       1.758010626434e-16       1.761273313549e-17       1.277913129164e-18 
 2390       1.407647891978e-11       4.247333220191e-13      -7.969074376132e-13       3.879242625809e-15       1.754978214417e-16       1.768468067088e-17       1.206792850917e-18 
 2391       1.405156386509e-11       4.227860480548e-13      -7.904220018542e-13       3.874515147155e-15       1.751952173268e-16       1.775748026404e-17       1.135565588965e-18 
 2392       1.402635691145e-11       4.208761486476e-13      -7.839304885849e-13       3.869786164977e-15       1.748932483026e-16       1.783111773899e-17       1.064284533217e-18 
 2393       1.400085773297e-11       4.190039190476e-13      -7.774354676882e-13       3.865055592510e-15       1.745919123599e-16       1.790557886739e-17       9.930030516415e-19 
 2394       1.397506600424e-11       4.171696552416e-13      -7.709395176280e-13       3.860323342662e-15       1.742912074758e-16       1.798084936854e-17       9.217746904576e-19 
 2395       1.394898140043e-11       4.153736539540e-13      -7.644452254584e-13       3.855589328012e-15       1.739911316140e-16       1.805691490927e-17       8.506531743165e-19 
 2396       1.392260359719e-11       4.136162126471e-13      -7.579551868324e-13       3.850853460810e-15       1.736916827246e-16       1.813376110392e-17       7.796924064899e-19 
 2397       1.389593227070e-11       4.118976295222e-13      -7.514720060113e-13       3.846115652977e-15       1.733928587443e-16       1.821137351427e-17       7.089464690551e-19 
